X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
12.2,65.3666666670001,2545,23020,20620,BERG,NO,65.366667,12.2,65,22,N,12,12,E,182,43200,V,CN,F,N,N,N,Y,N,N,N,K, ,0, , , , ,N,Y, , ,0, , , , ,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,N,N,N, , 
11.2500000000001,64.8666666670001,2546,23040,20620,RORVIK,NO,64.866667,11.25,64,52,N,11,15,E,182,43220,V,CN,G,Y,Y,N,Y,N, ,J,L, ,5,M, , ,N,N,Y, ,Y,0, , ,Y, ,0, ,Y, ,Y, , , ,Y,Y,0,0,0,Y, ,0,N,Y, , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C, , 
11.8666666670001,64.8000000000001,2547,23046,20620,SALSBRUKET,NO,64.8,11.866667,64,48,N,11,52,E,182,43220,S,CN,G,Y,Y,N,Y,N, ,A,M, ,0,M, , ,N,N,Y,N, ,0, ,N,N, ,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,N,N, , , , , , , 
-71.083333333,18.2,2548,11070,10950,SANTA CRUZ DE BARAHONA,DO,18.2,-71.083333,18,12,N,71,5,W,147,25842,S,CN,G,N,N,N,Y,Y,K,H,K, ,1,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y, ,Y, ,Y,Y,Y,Y,0,0,0,Y, ,0,N,Y,Y, ,0, ,0,0,Y, ,0,0,0, ,Y, ,Y, , ,C, ,M
-71.65,17.916666666,2549,11075,10950,CABO ROJO,DO,17.916667,-71.65,17,55,N,71,39,W,147,26210,V,OR,P,N,Y,N,Y,Y,K,N,K, ,1,L,N,Y,Y,N,Y,Y,Y,0,Y,N,N, ,0,Y, , ,Y,Y,N, ,Y, ,0,0,0,N, ,0,N, , , ,0, ,0,0,Y, ,0,0,0, ,Y,N,N, , ,N, , 
-67.15,18.4333333330001,2550,11090,11080,AGUADILLA,PR,18.433333,-67.15,18,26,N,67,9,W,CP05,25671,V,OR,F,N,Y,N,Y, ,C,F,J,L,1,L, , ,Y,N,Y,Y,Y,0, , ,Y,Y,0, , , ,Y,Y,Y, , ,Y,0,0,0,Y, ,0,Y, , , ,0, ,0,0,Y, ,0,0,0, , ,Y,Y, , , ,S, 
-66.7,18.4833333330001,2551,11100,11080,ARECIBO,PR,18.483333,-66.7,18,29,N,66,42,W,CP05,25668,V,CB,G, , , ,Y, ,M,G,M,P,1, , ,Y,N, , ,Y,Y,0, , , , ,0, , , ,Y,Y,Y, ,Y,Y,0,0,0,Y, ,0,Y, , , ,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , , , , 
-66.1166666669999,18.466666667,2552,11110,11080,SAN JUAN,PR,18.466667,-66.116667,18,28,N,66,7,W,CP05,25670,S,OR,E,Y,N,N,Y, ,K,J,L,N,0,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y,Y,Y, ,Y,Y,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,S,S
-65.6333333329999,18.333333333,2553,11160,11080,BAHIA DE FAJARDO,PR,18.333333,-65.633333,18,20,N,65,38,W,CP05,25667,V,CB,F,N,N,N, , ,N,N,P, ,1, ,Y, ,Y, ,Y,Y,Y,0, , , ,Y,0,Y, , ,Y,Y,Y, ,Y,Y,0,0,0,Y, ,0, , , , ,0, ,0,0,Y, ,0,0,0, ,Y, , , , ,C, , 
-65.6333333329999,18.2333333340001,2554,11170,11080,ENSENADA HONDA,PR,18.233333,-65.633333,18,14,N,65,38,W,CP05,25664,M,CB,F,Y,Y,N,Y, ,L,K,K,K,0,L,Y,Y, , ,Y, , ,0,Y, , ,Y,0,Y, , , , , , ,Y, ,0,0,0,Y,N,0,Y,Y,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , , , , 
-65.7499999999999,18.1666666670001,2555,11190,11080,PLAYA DE HUMACAO,PR,18.166667,-65.75,18,10,N,65,45,W,CP05,25665,V,OR,F,N,Y,N,N, ,J,M,O, ,0,M,Y, ,Y, ,Y,Y, ,0, , , ,Y,0,Y, , ,Y, , , , ,Y,0,0,0, , ,0, , , , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y, ,Y,Y,B, , 
-65.833333334,18.0500000000001,2556,11205,11080,PUERTO YABUCOA,PR,18.05,-65.833333,18,3,N,65,50,W,CP05,25661,V,OR,F, , , , ,Y,G,E,H,H,1,L,Y,Y, ,N,Y,Y,Y,0, ,Y,Y, ,0,Y, , ,Y,Y,Y, , , ,0,0,0,Y,N,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,Y,Y, , ,N, , 
-66.0666666669999,17.966666666,2557,11230,11080,ARROYO,PR,17.966667,-66.066667,17,58,N,66,4,W,CP05,25689,S,OR,P,N,N,N,Y, ,L,M,P, ,1, , , , , , ,Y, ,0,Y, , , ,0, , , , , , , , ,Y,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , ,Y,C, , 
-66.1833333339999,17.95,2558,11240,11080,BAHIA DE JOBOS,PR,17.95,-66.183333,17,57,N,66,11,W,CP05,25687,V,CB,F,N,N,N,Y, ,O,N,L, ,1,L,Y,Y,Y,N,Y,Y,Y,0, ,N,Y,Y,0,Y, , ,Y,Y, ,Y,Y, ,0,0,0,Y,Y,0,Y, , , ,0, ,0,0,Y, ,0,0,0, ,Y,N,N, , ,N, , 
-66.166666667,17.95,2559,11250,11080,LAS MAREAS,PR,17.95,-66.166667,17,57,N,66,10,W,CP05,25677,V,OR,P,N,N,N, , ,K,J, ,J,1,L, , ,Y,N,Y, ,Y,0, , ,Y, ,0,Y, , ,Y,Y, , ,Y, ,0,0,0,Y, ,0,Y, , , ,0, ,0,0, , ,0,0,0, , ,Y, , , , , , 
-66.6166666669999,17.9833333330001,2560,11260,11080,PLAYA DE PONCE,PR,17.983333,-66.616667,17,59,N,66,37,W,CP05,25683,M,CB,F,N,Y,N,Y, ,K,L,L, ,0, ,Y,Y,Y, , ,Y,Y,0,Y, ,Y,Y,0, , , ,Y,Y, , ,Y, ,0,0,0,Y,Y,0,Y, ,Y, ,0, ,0,0,Y,Y,0,0,0, ,Y,Y,Y,Y,Y,C, , 
-66.766666667,18.016666667,2561,11270,11080,PLAYA DE GUAYANILLA,PR,18.016667,-66.766667,18,1,N,66,46,W,CP05,25681,M,CB,F,N, , ,Y, ,K,J, ,J,1,L,Y, ,Y,N,Y,Y,Y,0, ,N,Y,Y,0,Y, , ,Y,Y, , ,Y,Y,0,0,0,Y, ,0,Y, , , ,0, ,0,0,Y, ,0,0,0, ,Y, ,Y, ,Y,N,S, 
-66.916666666,17.966666666,2562,11280,11080,PLAYA DE GUANICA,PR,17.966667,-66.916667,17,58,N,66,55,W,CP05,25679,S,OR,G,N,N,N, ,Y,K,L,L, ,1,L,Y, ,Y,N,Y,Y,Y,0, ,N,Y,Y,0,Y, , ,Y,Y, , ,Y, ,0,0,0,Y,N,0,Y,Y, , ,0, ,0,0,Y, ,0,0,0, ,Y,Y,N, , ,C, , 
-67.15,18.2,2563,11290,11080,MAYAGUEZ,PR,18.2,-67.15,18,12,N,67,9,W,CP05,25673,S,OR,E,Y,Y,N, , ,L,N,L, ,1,L,Y, ,Y,N,Y,Y,Y,0,N,N,N, ,0, , , ,Y,Y, , ,Y, ,0,0,0,Y, ,0,Y,Y, , ,0, ,0,0,Y, ,0,0,0, ,Y, , , , ,C, , 
-64.9333333339999,18.35,2564,11310,11305,CHARLOTTE AMALIE,VI,18.35,-64.933333,18,21,N,64,56,W,CP05,25649,S,OR,G,N,N,N,N,Y,K,N,L,O,0,L,Y,Y,Y, ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, ,Y, ,Y,Y,0,0,0,Y,Y,0,N,Y,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C,S,M
-64.8,18.333333333,2565,11320,11315,CRUZ BAY,VI,18.333333,-64.8,18,20,N,64,48,W,CP05,25647,S,CN,P, , , , , ,O,O,O, ,1, , , ,Y,Y,Y, , ,0, , , ,Y,0,Y,Y, , ,Y, , , , ,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , , , , 
-64.883333334,17.716666667,2566,11330,11325,FREDERIKSTED,VI,17.716667,-64.883333,17,43,N,64,53,W,CP05,25644,S,OR,P, , , , , ,J,L,K,F,0,L,N, ,Y, ,Y,Y,Y,0,Y,N,N,Y,0, , , ,Y, ,Y, ,Y,N,0,0,0,Y,Y,0,N, ,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y, , , ,C, , 
-64.7499999999999,17.7,2567,11335,11325,LIMETREE BAY,VI,17.7,-64.75,17,42,N,64,45,W,CP05,25641,V,OR,F, , , ,Y,N,H, ,N,K,1,L,N,Y, , ,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y,Y,Y, ,Y, ,0,0,0,Y,Y,0,Y, , , ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,D, , 
-64.6999999999999,17.7500000000001,2568,11340,11325,CHRISTIANSTED,VI,17.75,-64.7,17,45,N,64,42,W,CP05,25645,V,CN,F, , , ,Y, ,O,P,N, ,1,M, ,Y,Y, ,Y,Y,Y,0,Y, ,Y, ,0,Y, , ,Y, ,Y, ,Y, ,0,0,0,Y,Y,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0, ,Y,Y, ,Y,Y,C, ,S
-64.616666666,18.416666666,2569,11350,11345,ROAD HARBOR,VG,18.416667,-64.616667,18,25,N,64,37,W,147,25611,M,CN,G,N,Y,N,Y,Y,M,B,K,L,1,L,N,Y,Y, ,Y,Y,Y,0, , ,N,Y,0, , , ,Y, ,Y, ,Y,Y,0,0,0,Y,Y,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, ,S
-63.083333334,18.066666667,2570,11360,11355,BAIE DU MARIGOT,FR,18.066667,-63.083333,18,4,N,63,5,W,147,25608,V,OR,G,N,N,N,Y,N,M,M,N, ,2,M,Y, ,Y,Y,Y, , ,0, , , , ,0, , , ,Y, ,Y, , ,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-62.85,17.9,2571,11380,11375,GUSTAVIA,GP,17.9,-62.85,17,54,N,62,51,W,147,25608,V,CN,E,N,N,N,Y,N,J,L,N, ,0,M,Y,Y,Y,N,Y,Y,Y,0,Y,N,Y,Y,0,Y,Y, ,Y, ,Y, ,Y,Y,0,0,0,Y,Y,0, ,N,N,N,0, ,0,0,Y, ,0,0,0, ,Y, , , , ,N, , 
-132.966666666,54.95,2572,19230,19080,ROSE INLET,US,54.95,-132.966667,54,57,N,132,58,W,CP08,17408,V,CN,G,N,N,N, , , , ,L, ,11, , , , , , , ,Y,0, , , , ,0, , , , , , , ,Y, ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0,N,Y,N,N,N,N, , , 
-132.833333334,55.2,2573,19240,19080,HYDABURG,US,55.2,-132.833333,55,12,N,132,50,W,CP08,17407,V,CN,F,N,N,N, , , , ,M, ,11, , , , , , , ,Y,0, , , , ,0, ,Y, ,Y,Y,Y, ,Y, ,0,0,0,Y,N,0, , , , ,0, ,0,0,N,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-133.233333334,55.3000000000001,2574,19250,19080,WATERFALL,US,55.3,-133.233333,55,18,N,133,14,W,CP08,17407,V,OR,P,N,N,N, , , ,A,M,L,8, , , , , , , ,Y,0, , , , ,0, , , , ,Y, , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , ,Y, , , , , , 
-133.15,55.466666667,2575,19260,19080,CRAIG,US,55.466667,-133.15,55,28,N,133,9,W,CP08,17405,V,CN,G,N,N,N, , , , ,N,O,8, , , , , , , , ,0, , , , ,0, ,Y, ,Y,Y,Y, ,Y, ,0,0,0,N,N,0, , , , ,0, ,0,0,N,Y,0,0,0,Y,Y,Y,Y,N,N,C, , 
-133.1,55.5500000000001,2576,19270,19080,KLAWOCK,US,55.55,-133.1,55,33,N,133,6,W,CP08,17405,V,CN,G,N, ,N,Y, , , ,N, ,8, , , , , , , , ,0, , , , ,0, , , , ,Y, , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-133.633333333,55.5333333340001,2577,19280,19080,STEAMBOAT BAY,US,55.533333,-133.633333,55,32,N,133,38,W,CP08,17406,V,CN,G,N,Y,N, , , ,A,N,O,8, ,Y, , , , , ,Y,0, , , , ,0, , , , ,Y, , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, ,Y, , , , , 
-133.8,55.966666667,2578,19290,19080,FISHERMANS HARBOR,US,55.966667,-133.8,55,58,N,133,48,W,CP08,17402,V,CN,G,N,N,N, , ,O,O,N, ,9, , , , , , , ,Y,0, , ,Y, ,0, , , , ,Y, , ,Y, ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
-132.95,56.816666667,2579,19300,19080,PETERSBURG,US,56.816667,-132.95,56,49,N,132,57,W,CP08,17375,S,CN,G,N,N,N, , ,M,M,M,M,14,M, , ,Y, , , ,Y,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y, ,Y,Y,0,0,0,Y,Y,0, , , , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-133.933333333,56.966666667,2580,19310,19080,KAKE,US,56.966667,-133.933333,56,58,N,133,56,W,CP08,17368,V,OR,F,N,N,N, , , , ,M,M,11, ,Y, , , , , ,Y,0, , , , ,0, , , , ,Y, , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
-134.35,56.7333333330001,2581,19320,19080,WASHINGTON BAY,US,56.733333,-134.35,56,44,N,134,21,W,CP08,17370,V,CN,G,N,N,N, , , , ,L, ,0, , , , , , , ,Y,0, , , , ,0, , , , , ,Y, ,Y, ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
-134.233333334,56.6000000000001,2582,19330,19080,BAY OF PILLARS,US,56.6,-134.233333,56,36,N,134,14,W,CP08,17370,V,CN,G,N,N,N, , , ,B,K, ,10, , , , , , , ,Y,0, , , , ,0, , , , , , , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-134.733333333,56.383333334,2583,19370,19080,BIG PORT WALTER,US,56.383333,-134.733333,56,23,N,134,44,W,CP08,17333,V,CN,G,N,N,Y,Y, ,A, ,J, ,9, , , , , , , ,Y,0, , , , ,0, , , , ,Y,Y, ,Y, ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
-134.633333334,56.383333334,2584,19375,19080,LITTLE PORT WALTER,US,56.383333,-134.633333,56,23,N,134,38,W,CP08,17333,V,CN,G,N,N, ,Y, ,N,G,M, ,9, ,Y, , , , , ,Y,0, , , , ,0, , , , , , , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-134.666666667,56.3000000000001,2585,19380,19080,PORT ARMSTRONG,US,56.3,-134.666667,56,18,N,134,40,W,CP08,17331,V,CN,G,N,N,N, , , ,A,M, ,9, , , , , , , ,Y,0, , , , ,0, , , , , ,Y, ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y,Y,Y, , , , , 
-134.683333334,56.2500000000001,2586,19390,19080,PORT CONCLUSION,US,56.25,-134.683333,56,15,N,134,41,W,CP08,17331,V,CN,G,N,N,N, , , ,O,M, ,9, ,N, , , , , ,Y,0, , , , ,0, , , , , ,Y, ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-134.65,56.2500000000001,2587,19400,19080,PORT ALEXANDER,US,56.25,-134.65,56,15,N,134,39,W,CP08,17331,V,CN,G,N,N,N, , ,O,H,O,O,9, , , , , , , ,Y,0, , , , ,0, , , , ,Y, , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y, , , , ,C, , 
-135.333333333,57.0500000000001,2588,19410,19080,SITKA,US,57.05,-135.333333,57,3,N,135,20,W,CP08,17327,S,CN,G,N,Y,N,Y, ,L,A,J, ,8, ,Y, ,Y,N,Y,Y,Y,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y, ,Y,Y,0,0,0,Y,Y,0,N, , , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-136.116666666,57.6833333330001,2589,19430,19080,KIMSHAN COVE,US,57.683333,-136.116667,57,41,N,136,7,W,CP08,17322,V,CN,G,N,N,N, , ,J,J,P, ,8, ,Y, , , , , ,Y,0, , , , ,0, , , , , , , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-136.233333333,57.966666666,2590,19440,19080,PELICAN,US,57.966667,-136.233333,57,58,N,136,14,W,CP08,17303,V,CN,G,N,N,N, , ,A, ,N,N,8, , , ,Y, , , ,Y,0, , , , ,0, ,Y,Y,Y,Y,Y, ,Y,Y,0,0,0,Y,N,0, , , , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-89.6833333339999,29.4833333340001,2591,8830,8650,PORT SULPHUR,US,29.483333,-89.683333,29,29,N,89,41,W,CP05,11364,V,RN,E,N,N,N,Y, ,J,J,G,K,0,L, , , ,N,Y,Y,Y,0, ,N,Y, ,0, ,Y, , ,Y,Y, ,Y, ,0,0,0,Y, ,0, ,Y, , ,0, ,0,0,N, ,0,0,0,Y,N,Y,Y, , ,C, , 
-90.0666666669999,29.9166666670001,2592,8850,8650,GRETNA,US,29.916667,-90.066667,29,55,N,90,4,W,CP05,11368,V,RN,E,N,N,N,Y,Y,K,H,H,L,0,M, , , , , ,Y, ,0,Y, , , ,0, ,Y,Y, , , , ,Y, ,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , , , , 
-90.05,29.95,2593,8860,8650,NEW ORLEANS,US,29.95,-90.05,29,57,N,90,3,W,CP05,11368,L,RN,E,N,N,N,Y,Y,J,A,J,E,0,L,Y,Y,Y,Y,Y,Y, ,0,Y, ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,S,M
-90.166666667,35.0666666660001,2594,8870,8650,PORT OF MEMPHIS,US,35.066667,-90.166667,35,4,N,90,10,W,CP05,11368,S,RN,E, , , ,Y,Y,O, , , ,0,M, ,Y,Y,Y, ,N,Y,0,N, , ,Y,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,Y,Y,Y,Y,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-90.3166666659999,29.95,2595,8920,8650,ST ROSE,US,29.95,-90.316667,29,57,N,90,19,W,CP05,11370,V,RN,N, ,N,N,N,Y,K,H,K,J,0,L, , , , ,Y,Y, ,0,Y, , , ,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0, , , , ,0, ,0,0,Y, ,0,0,0, ,Y, , , , , , ,S
-90.55,30.0500000000001,2596,8930,8650,RESERVE,US,30.05,-90.55,30,3,N,90,33,W,CP05,11369,V,RN,N,N,N,Y,Y,Y,K,H,G,D,0,L, , , , ,Y,Y, ,0,Y,Y, , ,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0, , , , ,0, ,0,0,Y, ,0,0,0, ,Y,N,N, , , , , 
-90.3666666669999,29.95,2597,8940,8650,DESTREHAN,US,29.95,-90.366667,29,57,N,90,22,W,CP05,11370,V,RN,N,N,N,N,Y,Y,K,H,H, ,0,L, , , , ,Y,Y, ,0, , , , ,0, ,Y, , , ,Y,Y,Y, ,0,0,0,Y, ,0, , , ,Y,0, ,0,0, , ,0,0,0, , , , , , , , , 
-91.183333333,30.45,2598,8970,8650,BATON ROUGE,US,30.45,-91.183333,30,27,N,91,11,W,CP05,11370,S,RN,G,N,N,N,N,Y,H,H,K,J,3,L,Y,Y,Y,N,Y,Y, ,0,Y, ,Y, ,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,S,S
-90.016666667,28.8833333330001,2599,8980,8650,LOOP TERMINAL,US,28.883333,-90.016667,28,53,N,90,1,W,CP05,11359,L,OR,F, , , ,Y,N,A,A, ,A,1,L, ,Y,Y, ,Y,Y,Y,0, ,Y,Y, ,0, ,N,N,Y,Y,N, ,Y,Y,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0, , ,N,N,N,N,C, , 
-89.9999999999999,29.2333333330001,2600,8990,8650,GRAND ISLE,US,29.233333,-90,29,14,N,90,0,W,CP05,11358,V,CN,N,N,N,N,Y, ,P,P,Q, ,1,M, , , , , , ,N,0, , , , ,0, ,Y, , , ,Y, ,Y, ,0,0,0,Y, ,0, , ,Y,Y,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y, , ,C, , 
-91.216666666,29.7,2601,9000,8650,MORGAN CITY,US,29.7,-91.216667,29,42,N,91,13,W,CP05,11351,V,RN,N,N,N,N,Y,Y,N,H,P, ,0,L,Y, ,Y, , ,Y, ,0,Y, ,Y,Y,0, ,Y, , ,Y, ,Y,Y, ,0,0,0,Y, ,0, , ,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C,S,M
-93.3166666669999,30.1333333330001,2602,9030,8650,HAYMARK TERMINAL,US,30.133333,-93.316667,30,8,N,93,19,W,CP05,11347,V,RN,N,N,N,N,Y,Y,K,K,L,N,0,M, , , , , ,Y, ,0, , , , ,0, ,Y, , , , , ,Y, ,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0, , ,Y,Y, , , , , 
-93.2499999999999,30.216666667,2603,9040,8650,LAKE CHARLES,US,30.216667,-93.25,30,13,N,93,15,W,CP05,11347,S,RN,N,N,N,N, ,Y,J,L,L,M,0,L,Y,Y,Y, ,Y,Y,Y,0,Y,N,Y,Y,0, ,Y, ,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y, ,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-93.866666666,29.716666667,2604,9050,8650,SABINE,US,29.716667,-93.866667,29,43,N,93,52,W,CP05,11342,V,CN,N,N,N,N,Y,Y,J,J,J,L,1,L,Y, ,Y, ,Y,Y,Y,0,Y,Y,Y, ,0, ,Y, , ,Y,Y,Y,Y, ,0,0,0,Y, ,0,N, ,Y,Y,0,Y,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y, , ,S
-93.9,29.7333333330001,2605,9060,8650,SABINE PASS,US,29.733333,-93.9,29,44,N,93,54,W,CP05,11342,V,CN,N,N,N,N,Y, ,J,J,J,L,1, ,Y, , , , ,Y,Y,0, , , , ,0, ,Y, , ,Y, ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-93.733333334,30.083333333,2606,9070,8650,ORANGE,US,30.083333,-93.733333,30,5,N,93,44,W,CP05,11343,V,RN,N,N,N,N,Y,Y,L,L,L, ,1,L, ,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y, , ,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N, ,Y,Y,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,B,S,S
-93.966666667,29.833333334,2607,9080,8650,PORT ARTHUR,US,29.833333,-93.966667,29,50,N,93,58,W,CP05,11342,M,LC,G,N,N,N,Y,Y,J,J,J,K,2,L, ,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y, ,Y,Y,Y,Y,Y, ,0,0,0,Y, ,0,Y, ,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,S,L
-81.4999999999999,31.15,2608,8550,6585,BRUNSWICK,US,31.15,-81.5,31,9,N,81,30,W,CP04,11506,S,RN,G,Y,N,N,Y,Y,K,L,L,L,8,L,Y,Y,Y,N,Y,Y, ,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,N,Y,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,M
-81.466666667,30.6833333330001,2609,8560,6585,FERNANDINA BEACH,US,30.683333,-81.466667,30,41,N,81,28,W,CP04,11503,S,RN,G,N,N,N,Y, ,L,M,L, ,6,M,Y,Y,Y,N,Y,Y, ,0, , ,Y,Y,0, ,Y, , ,Y, ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-81.433333333,30.4,2610,8570,6585,MAYPORT,US,30.4,-81.433333,30,24,N,81,26,W,CP04,11490,V,RN,E,N,N,N,Y,Y,H,H,H, ,5,L, ,Y,N,N,N,Y, ,0, , ,Y,Y,0, ,Y, , ,Y, , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y, , , 
-75.2499999999999,39.8500000000001,2611,8115,6585,PAULSBORO,US,39.85,-75.25,39,51,N,75,15,W,CP03,12312,V,RN,G,N,N,N,Y,Y,K,K,K,J,6,L, , ,N,N,N,Y, ,0, , , ,Y,0, ,Y, , , , , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, , ,Y,Y, , , , , 
-75.1333333329999,39.9,2612,8120,6585,GLOUCESTER,US,39.9,-75.133333,39,54,N,75,8,W,CP03,12313,S,RN,E,N,N,N,Y,Y,J,J,H,K,6,M, , ,N,N,N,Y, ,0, , ,Y,Y,0, ,Y, , , , , ,Y, ,0,0,0,Y, ,0,N,Y,Y,Y,0,Y,0,0, , ,0,0,0, , , , , , ,C, ,M
